Timestamp,longitude,latitude,Speed,Operatorname,Operator,CGI,Node,HR,id,LAC,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,rssi,ARFCN,DL_bitrate,UL_bitrate,PSC,Altitude,Height,Accuracy,Location,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,TESTDOWNLINK,TESTUPLINK,TESTDOWNLINKMAX,TESTUPLINKMAX,Test_Status,DataConnection_Type,DataConnection_Info,Layer,Filemark,IMEI,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,IMSI,MSISDN,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION_NAME,VERSION_CODE,DEVICE,BAND,BANDWIDTH,SIN(LAT2),COS(LAT2),LONG2-LONG1,COS(LONG2-LONG1),SIN(LAT1)*SIN(LAT2),cos(lat1) * cos(lat2) ,cos(lat1) * cos(lat2) * cos(long2 – long1)],(sin(lat1) * sin(lat2)) + cos(lat1) * cos(lat2) * cos(long2 – long1)],ARCOS,3963*ARCOS,KILOMETERS(D2),(D2)^2,(Tx-Rx)^2+(D2)^2,D3 = sqrt((Tx-Rx)^2+(D2)^2)
2022.11.16_09.03.13,80.154587,12.843023,2,40440,40440,4.04E+14,605135,22.09944751,10,42107,4G,4G,-72,-16,6.2,-,-63,39150,0,0,264,-71,-71,4,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,22,LOG_END,,,,35,A,93BCF,A47B,154914570,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.273136863,0.961975184,-0.001038,0.999999461,0.073624484,0.926368579,0.92636808,0.999992563,0.003856648,15.28389796,24.59704948,605.0148432,2063.490943,45.42566393
2022.11.16_09.03.24,80.154694,12.842964,1,40440,40440,4.04E+14,605135,22.09944751,10,42107,4G,4G,-71,-14,-5,-,-63,39150,267,70,264,0,0,11,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,23,LOG START,,,,6,A,93BCF,A47B,154914570,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.273080106,0.961991297,-0.000931,0.999999567,0.073609185,0.926384096,0.926383694,0.999992879,0.003773925,14.95606556,24.06945437,579.3386337,2037.814734,45.14216138
2022.11.16_09.03.24,80.154711,12.842938,2,40440,40440,4.04E+14,605135,22.09944751,10,42107,4G,4G,-75,-16,-5,-,-63,39150,267,70,264,-67,-67,8,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,23,,,,,6,A,93BCF,A47B,154914570,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.273055094,0.961998397,-0.000914,0.999999582,0.073602443,0.926390933,0.926390546,0.999992988,0.003744797,14.84063073,23.88368002,570.4301713,2028.906271,45.0433821
2022.11.16_09.03.29,80.154798,12.842886,3,40440,40440,4.04E+14,605135,22.09944751,10,42107,4G,4G,-71,-16,8,-,-63,39150,722,69,264,-67,-67,4,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,22,,,,,11,A,93BCF,A47B,154914570,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.27300507,0.962012594,-0.000827,0.999999658,0.073588959,0.926404605,0.926404288,0.999993246,0.003675233,14.56494985,23.44001465,549.4342868,2007.910387,44.80971309
2022.11.16_09.03.35,80.154876,12.842838,3,40440,40440,4.04E+14,605135,22.09944751,10,42107,4G,4G,-73,-15,7.2,-,-63,39150,0,0,264,-66,-66,4,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,22,,,,,16,A,93BCF,A47B,154914570,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.272958893,0.962025698,-0.000749,0.999999719,0.073576511,0.926417223,0.926416963,0.999993474,0.003612661,14.31697695,23.04094096,530.8849602,1989.36106,44.60225398
2022.11.16_09.03.43,80.154964,12.842799,3,40440,40440,4.04E+14,605135,22.09944751,10,42107,4G,4G,-77,-17,4.2,-,-63,39150,31,9,264,-67,-67,3,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,22,,,,,23,A,93BCF,A47B,154914570,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.272921374,0.962036342,-0.000661,0.999999782,0.073566398,0.926427473,0.926427271,0.999993669,0.003558339,14.10169802,22.69448309,515.0395628,1973.515663,44.42426885
2022.11.16_09.03.54,80.155038,12.842736,3,40440,40440,4.04E+14,605135,22.09944751,10,42107,4G,4G,-65,-16,5,-,-63,39150,0,0,264,-66,-66,4,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,22,,,,,32,A,93BCF,A47B,154914570,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.272860765,0.962053534,-0.000587,0.999999828,0.073550061,0.926444029,0.92644387,0.99999393,0.003484117,13.80755411,22.22110436,493.7774789,1952.253579,44.18431372
2022.11.16_09.04.05,80.15512,12.842695,3,40440,40440,4.04E+14,605135,22.09944751,10,42107,4G,4G,-69,-18,2.2,-,-63,39150,0,0,264,-68,-68,5,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,22,,,,,42,A,93BCF,A47B,154914570,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.272821321,0.962064721,-0.000505,0.999999872,0.073539429,0.926454802,0.926454683,0.999994112,0.0034316,13.59943082,21.88616239,479.0041041,1937.480204,44.01681729
2022.11.16_09.04.13,80.155199,12.84263,3,40440,40440,4.04E+14,605135,22.09944751,10,42107,4G,4G,-68,-16,4,-,-63,39150,0,0,264,-69,-69,6,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,22,,,,,49,A,93BCF,A47B,154914570,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.272758786,0.962082452,-0.000426,0.999999909,0.073522572,0.926471877,0.926471793,0.999994365,0.003357135,13.30432678,21.41123848,458.4411331,1916.917233,43.78261337
2022.11.16_09.04.20,80.15527,12.842567,2,40440,40440,4.04E+14,605135,22.09944751,10,42107,4G,4G,-74,-16,4,-,-63,39150,0,0,264,-70,-70,7,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,22,,,,,54,A,93BCF,A47B,154914570,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.272698174,0.962099634,-0.000355,0.999999937,0.073506234,0.926488423,0.926488364,0.999994598,0.00328681,13.0256292,20.96271819,439.4355541,1897.911654,43.56502788
2022.11.16_09.04.27,80.15527,12.842567,2,40440,40440,4.04E+14,605135,22.09944751,10,42107,4G,4G,-74,-16,0.2,-,-63,39150,0,0,264,-70,-70,7,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,22,LOG_END,,,,54,A,93BCF,A47B,154914570,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.272698174,0.962099634,-0.000355,0.999999937,0.073506234,0.926488423,0.926488364,0.999994598,0.00328681,13.0256292,20.96271819,439.4355541,1897.911654,43.56502788
2022.11.16_09.04.35,80.155386,12.842492,8,40440,40440,4.04E+14,605135,22.09944751,10,42107,4G,4G,-77,-20,-1.2,-,-63,39150,400,144,264,0,0,13,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,22,LOG START,,,,4,A,93BCF,A47B,154914570,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.272626016,0.962120084,-0.000239,0.999999971,0.073486784,0.926508115,0.926508089,0.999994873,0.003202274,12.6906121,20.42356044,417.1218212,1875.597921,43.30817384
2022.11.16_09.04.35,80.155394,12.84249,0,40440,40440,4.04E+14,605135,22.09944751,10,42107,4G,4G,-77,-20,-1.2,-,-63,39150,400,144,264,-70,-70,9,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,22,,,,,4,A,93BCF,A47B,154914570,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.272624092,0.962120629,-0.000231,0.999999973,0.073486265,0.92650864,0.926508616,0.999994881,0.003199735,12.68054946,20.40736619,416.4605948,1874.936695,43.3005392
2022.11.16_09.04.38,80.155394,12.84249,0,40440,40440,4.04E+14,706562,22.6519337,50,42107,4G,4G,-73,-11,-3.2,-,-65,390,901,36,228,-70,-70,9,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,,HANDOVER_DATA_4G4G,404-40-42107-605135-10-39150-264:404-40-42107-706562-50-390-228,,,6,32,AC802,A47B,180879922,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272624092,0.962120629,0.003136,0.999995083,0.074989104,0.925007678,0.92500313,0.999992233,0.003941239,15.61912898,25.13655151,631.8462217,2167.702322,46.5585902
2022.11.16_09.04.48,80.155458,12.842418,4,40440,40440,4.04E+14,706562,22.6519337,50,42107,4G,4G,-77,-11,3.8,-,-63,390,0,0,228,-71,-71,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,1,,,,,9,32,AC802,A47B,180879922,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272554818,0.962140255,0.0032,0.99999488,0.074970049,0.925026548,0.925021812,0.99999186,0.004034744,15.98969236,25.73291546,662.1829381,2198.039038,46.88324901
2022.11.16_09.04.55,80.155512,12.84233,5,40440,40440,4.04E+14,706562,22.6519337,50,42107,4G,4G,-77,-13,-2.4,-,-63,390,161,60,228,-71,-71,9,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,1,,,,,15,32,AC802,A47B,180879922,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272470149,0.962164237,0.003254,0.999994706,0.074946759,0.925049604,0.925044706,0.999991466,0.004131431,16.37286136,26.3495662,694.2996389,2230.155739,47.22452476
2022.11.16_09.05.06,80.155512,12.84233,5,40440,40440,4.04E+14,706562,22.6519337,50,42107,4G,4G,-76,-11,1.2,-,-63,390,641,179,228,-71,-71,9,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,LOG_END,,,,19,32,AC802,A47B,180879922,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272470149,0.962164237,0.003254,0.999994706,0.074946759,0.925049604,0.925044706,0.999991466,0.004131431,16.37286136,26.3495662,694.2996389,2230.155739,47.22452476
2022.11.16_09.05.16,80.155574,12.842326,2,40440,40440,4.04E+14,706562,22.6519337,50,42107,4G,4G,-81,-14,1.4,-,-63,390,883,71,228,0,0,7,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,LOG START,,,,4,32,AC802,A47B,180879922,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.2724663,0.962165326,0.003316,0.999994502,0.074945701,0.925050652,0.925045566,0.999991266,0.00417937,16.56284465,26.65531466,710.5057998,2246.3619,47.39580044
2022.11.16_09.05.16,80.15558,12.842321,3,40440,40440,4.04E+14,706562,22.6519337,50,42107,4G,4G,-81,-14,1.4,-,-63,390,883,71,228,-70,-70,5,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,,,,,4,32,AC802,A47B,180879922,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272461489,0.962166689,0.003322,0.999994482,0.074944377,0.925051961,0.925046857,0.999991234,0.004187007,16.59310934,26.70402096,713.1047353,2248.960835,47.42320988
2022.11.16_09.05.23,80.155661,12.842273,3,40440,40440,4.04E+14,706562,22.6519337,50,42107,4G,4G,-78,-11,1.4,-,-63,390,0,0,228,-71,-71,3,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,1,,,,,10,32,AC802,A47B,180879922,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272415305,0.962179766,0.003403,0.99999421,0.074931674,0.925064534,0.925059178,0.999990851,0.004277517,16.95180114,27.28127945,744.2682085,2280.124308,47.7506472
2022.11.16_09.05.29,80.155752,12.842245,3,40440,40440,4.04E+14,706562,22.6519337,50,42107,4G,4G,-78,-12,4.2,-,-63,390,0,0,228,-72,-72,3,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,,,,,15,32,AC802,A47B,180879922,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272388364,0.962187393,0.003494,0.999993896,0.074924263,0.925071867,0.92506622,0.999990484,0.004362665,17.28924251,27.8243387,774.1938241,2310.049924,48.06297873
2022.11.16_09.05.40,80.155837,12.8422,2,40440,40440,4.04E+14,706562,22.6519337,50,42107,4G,4G,-79,-10,0.2,-,-65,390,0,0,228,-72,-72,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,,,,,25,32,AC802,A47B,180879922,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272345065,0.96219965,0.003579,0.999993595,0.074912353,0.925083651,0.925077726,0.999990079,0.004454387,17.65273555,28.40932405,807.0896929,2342.945793,48.4039853
2022.11.16_09.05.45,80.155837,12.8422,2,40440,40440,4.04E+14,700325,23.20441989,51,42107,4G,4G,-85,-13,3.4,-,-64,390,0,0,496,-72,-72,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,,CELL_RESELECTION_4G4G,404-40-42107-706562-50-390-228:404-40-42107-700325-51-390-496,,,28,33,AAFA5,A47B,179283251,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272345065,0.96219965,0.005249,0.999986224,0.074591806,0.92540691,0.925394161,0.999985967,0.005297776,20.9950852,33.7883144,1141.65019,2756.88629,52.50605956
2022.11.16_09.05.50,80.155913,12.842139,3,40440,40440,4.04E+14,700325,23.20441989,51,42107,4G,4G,-85,-13,-0.8,-,-63,390,0,0,496,-75,-75,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,3,,,,,2,33,AAFA5,A47B,179283251,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.27228637,0.962216261,0.005325,0.999985822,0.07457573,0.925422886,0.925409765,0.999985495,0.005386079,21.34503137,34.35149817,1180.025426,2795.261526,52.8702329
2022.11.16_09.05.55,80.155913,12.842139,3,40440,40440,4.04E+14,700325,23.20441989,51,42107,4G,4G,-85,-13,-0.8,-,-63,390,0,0,496,-75,-75,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,3,LOG_END,,,,2,33,AAFA5,A47B,179283251,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.27228637,0.962216261,0.005325,0.999985822,0.07457573,0.925422886,0.925409765,0.999985495,0.005386079,21.34503137,34.35149817,1180.025426,2795.261526,52.8702329
2022.11.16_09.06.06,80.155976,12.842084,0,40440,40440,4.04E+14,706562,22.6519337,50,42107,4G,4G,-80,-9,0.6,-,-65,390,2447,244,228,0,0,10,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,LOG START,,,,6,32,AC802,A47B,180879922,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272233448,0.962231235,0.003718,0.999993088,0.074881652,0.925114018,0.925107624,0.999989275,0.004631372,18.35412535,29.5381015,872.4994403,2408.35554,49.07499914
2022.11.16_09.06.06,80.155977,12.842083,0,40440,40440,4.04E+14,706562,22.6519337,50,42107,4G,4G,-80,-9,0.6,-,-65,390,2447,244,228,-73,-73,8,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,,,,,6,32,AC802,A47B,180879922,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272232486,0.962231507,0.003719,0.999993085,0.074881387,0.92511428,0.925107882,0.999989269,0.00463275,18.35958839,29.54689342,873.0189111,2408.875011,49.08029147
2022.11.16_09.06.14,80.156058,12.842026,4,40440,40440,4.04E+14,706562,22.6519337,50,42107,4G,4G,-83,-10,6.4,-,-63,390,0,0,228,-75,-75,4,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,,,,,14,32,AC802,A47B,180879922,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272177638,0.962247023,0.0038,0.99999278,0.0748663,0.925129197,0.925122517,0.999988818,0.004729153,18.74163223,30.16173338,909.7301604,2445.58626,49.45286908
2022.11.16_09.06.35,80.156129,12.842087,4,40440,40440,4.04E+14,706562,22.6519337,50,42107,4G,4G,-82,-12,4.6,-,-64,390,0,0,228,-82,-82,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,,,,,31,32,AC802,A47B,180879922,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272236335,0.962230418,0.003871,0.999992508,0.074882446,0.925113233,0.925106301,0.999988747,0.00474406,18.80071106,30.25681154,915.4746446,2451.330745,49.51091541
2022.11.16_09.06.37,80.156129,12.842087,4,40440,40440,4.04E+14,706562,22.6519337,52,42107,4G,4G,-82,-14,4.6,-,-64,390,0,0,98,-82,-82,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,,CELL_RESELECTION_4G4G,404-40-42107-706562-50-390-228:404-40-42107-706562-52-390-98,,,32,34,AC802,A47B,180879924,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272236335,0.962230418,0.003871,0.999992508,0.074882446,0.925113233,0.925106301,0.999988747,0.00474406,18.80071106,30.25681154,915.4746446,2451.330745,49.51091541
2022.11.16_09.06.44,80.156218,12.842135,4,40440,40440,4.04E+14,706562,22.6519337,52,42107,4G,4G,-79,-13,0.8,-,-66,390,8,2,98,-82,-82,4,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,,,,,4,34,AC802,A47B,180879924,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272282522,0.96221735,0.00396,0.999992159,0.07489515,0.925100668,0.925093415,0.999988565,0.004782336,18.95239915,30.50092986,930.3067225,2466.162822,49.66047546
2022.11.16_09.06.50,80.156218,12.842135,4,40440,40440,4.04E+14,706562,22.6519337,52,42107,4G,4G,-79,-13,0.8,-,-66,390,8,2,98,-82,-82,4,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,LOG_END,,,,4,34,AC802,A47B,180879924,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272282522,0.96221735,0.00396,0.999992159,0.07489515,0.925100668,0.925093415,0.999988565,0.004782336,18.95239915,30.50092986,930.3067225,2466.162822,49.66047546
2022.11.16_09.07.01,80.156298,12.842208,2,40440,40440,4.04E+14,706562,22.6519337,52,42107,4G,4G,-93,-16,-7,-,-68,390,1312,83,98,0,0,11,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,LOG START,,,,4,34,AC802,A47B,180879924,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272352763,0.962197471,0.00404,0.999991839,0.074914471,0.925081556,0.925074007,0.999988477,0.004800582,19.02470772,30.61729922,937.4190118,2473.275112,49.73203306
2022.11.16_09.07.01,80.156322,12.842223,2,40440,40440,4.04E+14,706562,22.6519337,52,42107,4G,4G,-93,-16,-7,-,-68,390,1312,83,98,-74,-74,9,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,,,,,4,34,AC802,A47B,180879924,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272367196,0.962193385,0.004064,0.999991742,0.074918441,0.925077628,0.925069989,0.999988429,0.00481052,19.06409187,30.68068186,941.3042395,2477.16034,49.77107935
2022.11.16_09.07.01,80.156322,12.842223,2,40440,40440,4.04E+14,706562,22.6519337,50,42107,4G,4G,-92,-14,-7,-,-68,390,1312,83,228,-74,-74,9,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,,HANDOVER_DATA_4G4G,404-40-42107-706562-52-390-98:404-40-42107-706562-50-390-228,,,4,32,AC802,A47B,180879922,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272367196,0.962193385,0.004064,0.999991742,0.074918441,0.925077628,0.925069989,0.999988429,0.00481052,19.06409187,30.68068186,941.3042395,2477.16034,49.77107935
2022.11.16_09.07.04,80.156403,12.842281,5,40440,40440,4.04E+14,706562,22.6519337,50,42107,4G,4G,-91,-14,-0.6,-,-67,390,141,61,228,-73,-73,7,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,,,,,3,32,AC802,A47B,180879922,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272423002,0.962177586,0.004145,0.999991409,0.074933791,0.925062439,0.925054492,0.999988283,0.004840873,19.18438123,30.87426883,953.220476,2489.076576,49.89064618
2022.11.16_09.07.08,80.156403,12.842281,5,40440,40440,4.04E+14,705135,23.20441989,50,42107,4G,4G,-92,-13,0.2,-,-68,390,0,0,264,-73,-73,7,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,,HANDOVER_DATA_4G4G,404-40-42107-706562-50-390-228:404-40-42107-705135-50-390-264,,,6,32,AC26F,A47B,180514610,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272423002,0.962177586,0.006171,0.999980959,0.074585117,0.925413882,0.925396262,0.999981378,0.006102716,24.18506186,38.92208419,1514.928638,3130.164738,55.94787518
2022.11.16_09.07.19,80.15645,12.84236,2,40440,40440,4.04E+14,705135,23.20441989,50,42107,4G,4G,-90,-13,-1.8,-,-67,390,0,0,264,-73,-73,3,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,,,,,10,32,AC26F,A47B,180514610,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272499014,0.962156062,0.006218,0.999980668,0.074605927,0.92539318,0.925375291,0.999981218,0.006128936,24.28897433,39.08931511,1527.974556,3143.210656,56.06434389
2022.11.16_09.07.24,80.15645,12.84236,2,40440,40440,4.04E+14,605135,22.09944751,10,42107,4G,4G,-101,-20,-7.8,-,-68,39150,51,18,264,-73,-73,3,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,,CELL_RESELECTION_4G4G,404-40-42107-705135-50-390-264:404-40-42107-605135-10-39150-264,,,14,A,93BCF,A47B,154914570,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.272499014,0.962156062,0.000825,0.99999966,0.07345255,0.926542762,0.926542447,0.999994997,0.003163301,12.53616182,20.17499681,407.0304963,1865.506596,43.1915107
2022.11.16_09.07.32,80.156515,12.842425,2,40440,40440,4.04E+14,605135,22.09944751,10,42107,4G,4G,-101,-20,-7.8,-,-68,39150,44,9,264,-66,-66,4,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,,,,,,1,A,93BCF,A47B,154914570,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.272561553,0.962138348,0.00089,0.999999604,0.073469408,0.926525703,0.926525336,0.999994744,0.003242226,12.84894272,20.67836887,427.5949391,1886.071039,43.42891939
2022.11.16_09.07.37,80.156515,12.842425,2,40440,40440,4.04E+14,605135,22.09944751,10,42107,4G,4G,-101,-20,1.4,-,-68,39150,44,9,264,-66,-66,4,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,,LOG_END,,,,1,A,93BCF,A47B,154914570,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L40,20,0.272561553,0.962138348,0.00089,0.999999604,0.073469408,0.926525703,0.926525336,0.999994744,0.003242226,12.84894272,20.67836887,427.5949391,1886.071039,43.42891939
2022.11.16_09.07.45,80.15655,12.842492,0,40440,40440,4.04E+14,705135,23.20441989,50,42107,4G,4G,-92,-12,1.4,-,-68,390,737,177,264,-71,-71,9,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,LOG START,,,,4,32,AC26F,A47B,180514610,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272626016,0.962120084,0.006318,0.999980042,0.074640698,0.925358577,0.925340108,0.999980806,0.006195746,24.5537415,39.51541655,1561.468145,3176.704245,56.36225905
2022.11.16_09.07.45,80.15655,12.842491,0,40440,40440,4.04E+14,705135,23.20441989,50,42107,4G,4G,-92,-12,1.4,-,-68,390,737,177,264,-71,-71,8,G,D,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,,,,,4,32,AC26F,A47B,180514610,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272625054,0.962120356,0.006318,0.999980042,0.074640435,0.925358839,0.92534037,0.999980805,0.006195941,24.55451527,39.51666183,1561.566562,3176.802662,56.36313212
2022.11.16_09.08.05,80.15658,12.842582,2,40440,40440,4.04E+14,705135,23.20441989,50,42107,4G,4G,-95,-14,2.2,-,-67,390,0,0,264,-70,-70,5,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,,,,,22,32,AC26F,A47B,180514610,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272712605,0.962095543,0.006348,0.999979852,0.074664405,0.925334974,0.92531633,0.999980735,0.006207199,24.59912792,39.58845892,1567.24608,3182.48218,56.41349289
2022.11.16_09.08.11,80.156632,12.842671,2,40440,40440,4.04E+14,705135,23.20441989,50,42107,4G,4G,-95,-17,-1.2,-,-67,390,0,0,264,-76,-76,6,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,,,,,27,32,AC26F,A47B,180514610,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272798231,0.962071268,0.0064,0.99997952,0.074687848,0.925311626,0.925292676,0.999980524,0.006241105,24.73349739,39.80470563,1584.41459,3199.65069,56.56545492
2022.11.16_09.08.13,80.156632,12.842671,2,40440,40440,4.04E+14,706562,22.6519337,52,42107,4G,4G,-87,-10,4.2,-,-67,390,0,0,98,-76,-76,6,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,,CELL_RESELECTION_4G4G,404-40-42107-705135-50-390-264:404-40-42107-706562-52-390-98,,,28,34,AC802,A47B,180879924,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272798231,0.962071268,0.004374,0.999990434,0.075037003,0.924960222,0.924951373,0.999988377,0.004821512,19.10765064,30.75078291,945.6106496,2481.46675,49.81432274
2022.11.16_09.08.16,80.156717,12.84273,3,40440,40440,4.04E+14,706562,22.6519337,52,42107,4G,4G,-89,-10,4.2,-,-67,390,0,0,98,-75,-75,7,G,I,,,,,,,,,,,M,13,1,,,-1,1000,100.66.244.113,2,,,,,3,34,AC802,A47B,180879924,19.7,375,Xiaomi:Redmi Note 6 Pro:PKQ1.180904.001,L1,20,0.272854993,0.962055171,0.004459,0.999990059,0.075052616,0.924944746,0.924935551,0.999988167,0.004864833,19.27933484,31.02708186,962.6798085,2498.535909,49.98535694
